types,LocationAbbr,LocationDesc,LocationID,Topic,TopicID,YearStart,YearEnd,StratificationCategoryID1,StratificationID1,Question,QuestionID,DataValueType,DataValueTypeID,DataValueUnit,LowConfidenceLimit,HighConfidenceLimit,DataValueAlt,HospitalNumber,Population,predict_value
Incidence,IL,Illinois,17,Older Adults,OLD,2012,2012,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,9773,142,12549689,11536.82
Incidence,IL,Illinois,17,Older Adults,OLD,2013,2013,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,9985,142,12549689,11536.82
Incidence,IL,Illinois,17,Older Adults,OLD,2014,2014,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,10032,142,12549689,11536.82
Incidence,IL,Illinois,17,Older Adults,OLD,2015,2015,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,10163,142,12549689,11536.82
Incidence,IL,Illinois,17,Older Adults,OLD,2016,2016,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,11162,142,12549689,11536.82
Incidence,IL,Illinois,17,Older Adults,OLD,2017,2017,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,11122,142,12549689,11536.82
Incidence,IL,Illinois,17,Older Adults,OLD,2018,2018,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,11489,142,12549689,11536.82
Incidence,IL,Illinois,17,Older Adults,OLD,2019,2019,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,11544,142,12549689,11536.82
Incidence,IL,Illinois,17,Older Adults,OLD,2020,2020,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,10934,142,12549689,11536.82
Incidence,IL,Illinois,17,Older Adults,OLD,2021,2021,OVERALL,OVR,hospitalization for hip fracture among medicare-eligible persons aged >= 65 years,OLD1_0,Number,NMBR,,,,11536.82,142,12549689,11536.82
Incidence,IL,Illinois,17,Older Adults,OLD,2010,2010,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,70.2,142,12549689,68.82
Incidence,IL,Illinois,17,Older Adults,OLD,2011,2011,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,69.8,142,12549689,68.82
Incidence,IL,Illinois,17,Older Adults,OLD,2012,2012,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,69.5,142,12549689,68.82
Incidence,IL,Illinois,17,Older Adults,OLD,2013,2013,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,69.3,142,12549689,68.82
Incidence,IL,Illinois,17,Older Adults,OLD,2014,2014,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,68.2,142,12549689,68.82
Incidence,IL,Illinois,17,Older Adults,OLD,2015,2015,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,67.8,142,12549689,68.82
Incidence,IL,Illinois,17,Older Adults,OLD,2016,2016,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,69.1,142,12549689,68.82
Incidence,IL,Illinois,17,Older Adults,OLD,2017,2017,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,68.1,142,12549689,68.82
Incidence,IL,Illinois,17,Older Adults,OLD,2018,2018,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,70.3,142,12549689,68.82
Incidence,IL,Illinois,17,Older Adults,OLD,2019,2019,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,68.82,142,12549689,68.82
Incidence,IL,Illinois,17,Tobacco,TOB,2011,2011,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,2.7,4.2,3.4,142,12549689,2.48
Incidence,IL,Illinois,17,Tobacco,TOB,2012,2012,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,1.8,3.3,2.5,142,12549689,2.48
Incidence,IL,Illinois,17,Tobacco,TOB,2013,2013,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,2,3.3,2.6,142,12549689,2.48
Incidence,IL,Illinois,17,Tobacco,TOB,2014,2014,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,2.5,4,3.2,142,12549689,2.48
Incidence,IL,Illinois,17,Tobacco,TOB,2015,2015,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,2.6,3.8,3.1,142,12549689,2.48
Incidence,IL,Illinois,17,Tobacco,TOB,2016,2016,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,2.2,3.5,2.8,142,12549689,2.48
Incidence,IL,Illinois,17,Tobacco,TOB,2017,2017,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,2.1,3.2,2.6,142,12549689,2.48
Incidence,IL,Illinois,17,Tobacco,TOB,2018,2018,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,2.5,3.8,3.1,142,12549689,2.48
Incidence,IL,Illinois,17,Tobacco,TOB,2019,2019,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,2.2,3.2,2.7,142,12549689,2.48
Incidence,IL,Illinois,17,Tobacco,TOB,2020,2020,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,1.3,2.5,1.8,142,12549689,2.48
Incidence,IL,Illinois,17,Tobacco,TOB,2021,2021,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,1.9,3.3,2.5,142,12549689,2.48
Incidence,IL,Illinois,17,Tobacco,TOB,2022,2022,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,,,2.48,142,12549689,2.48
Incidence,IN,Indiana,18,Alcohol,ALC,2011,2011,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,5.3,6.9,6,100,6862199,6.24
Incidence,IN,Indiana,18,Alcohol,ALC,2012,2012,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.5,5.8,5.1,100,6862199,6.24
Incidence,IN,Indiana,18,Alcohol,ALC,2013,2013,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.6,5.9,5.2,100,6862199,6.24
Incidence,IN,Indiana,18,Alcohol,ALC,2014,2014,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.6,5.8,5.2,100,6862199,6.24
Incidence,IN,Indiana,18,Alcohol,ALC,2015,2015,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.5,6.3,5.3,100,6862199,6.24
Incidence,IN,Indiana,18,Alcohol,ALC,2016,2016,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,5.8,7.4,6.6,100,6862199,6.24
Incidence,IN,Indiana,18,Alcohol,ALC,2017,2017,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,5.4,6.6,6,100,6862199,6.24
Incidence,IN,Indiana,18,Alcohol,ALC,2018,2018,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,5.5,7.1,6.2,100,6862199,6.24
Incidence,IN,Indiana,18,Alcohol,ALC,2019,2019,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.8,6.1,5.4,100,6862199,6.24
Incidence,IN,Indiana,18,Alcohol,ALC,2020,2020,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,5.8,7.2,6.4,100,6862199,6.24
Incidence,IN,Indiana,18,Alcohol,ALC,2021,2021,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,5.3,6.6,5.9,100,6862199,6.24
Incidence,IN,Indiana,18,Alcohol,ALC,2022,2022,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,,,6.24,100,6862199,6.24
Incidence,IN,Indiana,18,Arthritis,ART,2011,2011,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,26.3,28.7,27.5,100,6862199,27.59
Incidence,IN,Indiana,18,Arthritis,ART,2012,2012,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,26.7,29,27.8,100,6862199,27.59
Incidence,IN,Indiana,18,Arthritis,ART,2013,2013,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,26.9,29,28,100,6862199,27.59
Incidence,IN,Indiana,18,Arthritis,ART,2014,2014,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,28.1,30.2,29.2,100,6862199,27.59
Incidence,IN,Indiana,18,Arthritis,ART,2015,2015,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,26.1,29.1,27.6,100,6862199,27.59
Incidence,IN,Indiana,18,Arthritis,ART,2016,2016,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,26.7,28.9,27.8,100,6862199,27.59
Incidence,IN,Indiana,18,Arthritis,ART,2017,2017,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,27.5,29.4,28.4,100,6862199,27.59
Incidence,IN,Indiana,18,Arthritis,ART,2018,2018,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,27.3,29.7,28.5,100,6862199,27.59
Incidence,IN,Indiana,18,Arthritis,ART,2019,2019,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,25.9,28.1,27,100,6862199,27.59
Incidence,IN,Indiana,18,Arthritis,ART,2020,2020,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,25.9,28,26.9,100,6862199,27.59
Incidence,IN,Indiana,18,Arthritis,ART,2021,2021,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,27.1,29.1,28.1,100,6862199,27.59
Incidence,IN,Indiana,18,Arthritis,ART,2022,2022,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,,,27.59,100,6862199,27.59
Incidence,IN,Indiana,18,Asthma,AST,2011,2011,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,8.8,10.5,9.6,100,6862199,10.04
Incidence,IN,Indiana,18,Asthma,AST,2012,2012,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,8.3,9.9,9.1,100,6862199,10.04
Incidence,IN,Indiana,18,Asthma,AST,2013,2013,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,9.5,11.1,10.3,100,6862199,10.04
Incidence,IN,Indiana,18,Asthma,AST,2014,2014,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,9.9,11.5,10.7,100,6862199,10.04
Incidence,IN,Indiana,18,Asthma,AST,2015,2015,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,9.1,11.5,10.2,100,6862199,10.04
Incidence,IN,Indiana,18,Asthma,AST,2016,2016,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,9.4,11,10.2,100,6862199,10.04
Incidence,IN,Indiana,18,Asthma,AST,2017,2017,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,9.4,10.8,10,100,6862199,10.04
Incidence,IN,Indiana,18,Asthma,AST,2018,2018,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,9.1,10.9,10,100,6862199,10.04
Incidence,IN,Indiana,18,Asthma,AST,2019,2019,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,9,10.6,9.8,100,6862199,10.04
Incidence,IN,Indiana,18,Asthma,AST,2020,2020,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,8.9,10.4,9.6,100,6862199,10.04
Incidence,IN,Indiana,18,Asthma,AST,2021,2021,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,9.6,11.1,10.3,100,6862199,10.04
Incidence,IN,Indiana,18,Asthma,AST,2022,2022,OVERALL,OVR,current asthma prevalence among adults aged >= 18 years,AST1_1,Crude Prevalence,CRDPREV,%,,,10.04,100,6862199,10.04
Incidence,IN,Indiana,18,Chronic Kidney Disease,CKD,2011,2011,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,1.8,2.5,2.1,100,6862199,3.54
Incidence,IN,Indiana,18,Chronic Kidney Disease,CKD,2012,2012,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.5,3.3,2.9,100,6862199,3.54
Incidence,IN,Indiana,18,Chronic Kidney Disease,CKD,2013,2013,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.2,2.8,2.5,100,6862199,3.54
Incidence,IN,Indiana,18,Chronic Kidney Disease,CKD,2014,2014,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.3,3,2.7,100,6862199,3.54
Incidence,IN,Indiana,18,Chronic Kidney Disease,CKD,2015,2015,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.3,3.4,2.8,100,6862199,3.54
Incidence,IN,Indiana,18,Chronic Kidney Disease,CKD,2016,2016,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.5,3.2,2.9,100,6862199,3.54
Incidence,IN,Indiana,18,Chronic Kidney Disease,CKD,2017,2017,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.9,3.6,3.2,100,6862199,3.54
Incidence,IN,Indiana,18,Chronic Kidney Disease,CKD,2018,2018,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,3,3.9,3.4,100,6862199,3.54
Incidence,IN,Indiana,18,Chronic Kidney Disease,CKD,2019,2019,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,3,3.9,3.4,100,6862199,3.54
Incidence,IN,Indiana,18,Chronic Kidney Disease,CKD,2020,2020,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,2.9,3.7,3.2,100,6862199,3.54
Incidence,IN,Indiana,18,Chronic Kidney Disease,CKD,2021,2021,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,3.3,4.1,3.6,100,6862199,3.54
Incidence,IN,Indiana,18,Chronic Kidney Disease,CKD,2022,2022,OVERALL,OVR,prevalence of chronic kidney disease among adults aged >= 18 years,CKD3_0,Crude Prevalence,CRDPREV,%,,,3.54,100,6862199,3.54
Incidence,IN,Indiana,18,Chronic Obstructive Pulmonary Disease,COPD,2011,2011,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,7.6,9,8.3,100,6862199,8.72
Incidence,IN,Indiana,18,Chronic Obstructive Pulmonary Disease,COPD,2012,2012,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,7,8.3,7.6,100,6862199,8.72
Incidence,IN,Indiana,18,Chronic Obstructive Pulmonary Disease,COPD,2013,2013,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,7.4,8.6,8,100,6862199,8.72
Incidence,IN,Indiana,18,Chronic Obstructive Pulmonary Disease,COPD,2014,2014,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,8.1,9.4,8.7,100,6862199,8.72
Incidence,IN,Indiana,18,Chronic Obstructive Pulmonary Disease,COPD,2015,2015,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,7.1,8.9,8,100,6862199,8.72
Incidence,IN,Indiana,18,Chronic Obstructive Pulmonary Disease,COPD,2016,2016,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,7.4,8.7,8,100,6862199,8.72
Incidence,IN,Indiana,18,Chronic Obstructive Pulmonary Disease,COPD,2017,2017,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,8.1,9.2,8.6,100,6862199,8.72
Incidence,IN,Indiana,18,Chronic Obstructive Pulmonary Disease,COPD,2018,2018,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,8.3,9.8,9,100,6862199,8.72
Incidence,IN,Indiana,18,Chronic Obstructive Pulmonary Disease,COPD,2019,2019,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,8.1,9.4,8.7,100,6862199,8.72
Incidence,IN,Indiana,18,Chronic Obstructive Pulmonary Disease,COPD,2020,2020,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,7.7,9,8.3,100,6862199,8.72
Incidence,IN,Indiana,18,Chronic Obstructive Pulmonary Disease,COPD,2021,2021,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,7.9,9.1,8.5,100,6862199,8.72
Incidence,IN,Indiana,18,Chronic Obstructive Pulmonary Disease,COPD,2022,2022,OVERALL,OVR,prevalence of chronic obstructive pulmonary disease among adults >= 18,COPD2_0,Crude Prevalence,CRDPREV,%,,,8.72,100,6862199,8.72
Incidence,IN,Indiana,18,Diabetes,DIA,2011,2011,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,9.5,11,10.2,100,6862199,12.39
Incidence,IN,Indiana,18,Diabetes,DIA,2012,2012,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,10.2,11.7,10.9,100,6862199,12.39
Incidence,IN,Indiana,18,Diabetes,DIA,2013,2013,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,10.3,11.7,11,100,6862199,12.39
Incidence,IN,Indiana,18,Diabetes,DIA,2014,2014,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,10,11.3,10.7,100,6862199,12.39
Incidence,IN,Indiana,18,Diabetes,DIA,2015,2015,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,10.4,12.5,11.4,100,6862199,12.39
Incidence,IN,Indiana,18,Diabetes,DIA,2016,2016,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,10.8,12.3,11.5,100,6862199,12.39
Incidence,IN,Indiana,18,Diabetes,DIA,2017,2017,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,11.2,12.4,11.8,100,6862199,12.39
Incidence,IN,Indiana,18,Diabetes,DIA,2018,2018,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,11.7,13.3,12.5,100,6862199,12.39
Incidence,IN,Indiana,18,Diabetes,DIA,2019,2019,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,11.7,13.2,12.4,100,6862199,12.39
Incidence,IN,Indiana,18,Diabetes,DIA,2020,2020,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,11.1,12.5,11.8,100,6862199,12.39
Incidence,IN,Indiana,18,Diabetes,DIA,2021,2021,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,11.4,12.9,12.1,100,6862199,12.39
Incidence,IN,Indiana,18,Diabetes,DIA,2022,2022,OVERALL,OVR,prevalence of diagnosed diabetes among adults aged >= 18 years,DIA2_1,Crude Prevalence,CRDPREV,%,,,12.39,100,6862199,12.39
Incidence,IN,Indiana,18,Disability,DIS,2010,2010,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,35.9,37.3,36.6,100,6862199,35.07
Incidence,IN,Indiana,18,Disability,DIS,2011,2011,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,37.1,38.7,37.9,100,6862199,35.07
Incidence,IN,Indiana,18,Disability,DIS,2012,2012,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,35.4,36.8,36.1,100,6862199,35.07
Incidence,IN,Indiana,18,Disability,DIS,2013,2013,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,37.1,38.7,37.9,100,6862199,35.07
Incidence,IN,Indiana,18,Disability,DIS,2014,2014,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,36.7,38.3,37.5,100,6862199,35.07
Incidence,IN,Indiana,18,Disability,DIS,2015,2015,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,37.1,38.5,37.8,100,6862199,35.07
Incidence,IN,Indiana,18,Disability,DIS,2016,2016,OVERALL,OVR,disability among adults aged >= 65 years,DIS1_0,Crude Prevalence,CRDPREV,%,36.5,37.7,37.1,100,6862199,35.07
